split,relative_stem,class_id,class_name,box_width,box_height,box_area
test,frame_00103205,0,soldier,0.125,0.138281,0.017285125
test,frame_00105504,0,soldier,0.316406,0.278902,0.088246266212
test,frame_00109688,0,soldier,0.063679,0.098739,0.006287600781
test,frame_00109688,0,soldier,0.055425,0.081933,0.004541136525
test,frame_00111060,0,soldier,0.717187,0.408333,0.292851119271
test,frame_00112250,2,fire,0.245312,0.506944,0.12435944652799999
test,frame_00115111,0,soldier,0.164062,0.405556,0.06653632847200001
test,frame_00116492,0,soldier,0.150781,0.697222,0.105127830382
test,frame_00117396,1,vehicle,0.022917,0.048148,0.001103407716
test,frame_00117396,1,vehicle,0.013542,0.02037,0.00027585054
test,frame_00119018,0,soldier,0.013281,0.055556,0.0007378392359999999
test,frame_00119018,0,soldier,0.0125,0.055556,0.0006944500000000001
test,frame_00119018,0,soldier,0.010156,0.048611,0.0004936933160000001
test,frame_00119018,0,soldier,0.013281,0.055556,0.0007378392359999999
test,frame_00119018,0,soldier,0.01875,0.044444,0.0008333249999999999
test,frame_00119018,0,soldier,0.017188,0.063889,0.001098124132
test,frame_00119018,0,soldier,0.022656,0.063889,0.001447469184
test,frame_00120360,2,fire,0.045312,0.06875,0.0031152000000000003
test,frame_00123627,2,fire,0.179688,0.155556,0.027951546528
test,frame_00123627,2,fire,0.078125,0.104167,0.008138046874999999
test,frame_00123627,2,fire,0.1125,0.076389,0.0085937625
test,frame_00123627,2,fire,0.16875,0.152778,0.0257812875
test,frame_00124229,0,soldier,0.060156,0.272222,0.016375786632
test,frame_00124229,0,soldier,0.045312,0.188889,0.008558938367999999
test,frame_00124369,0,soldier,0.038281,0.077778,0.0029774196180000004
test,frame_00124369,0,soldier,0.03125,0.055556,0.001736125
test,frame_00124577,0,soldier,0.033594,0.188889,0.006345537066
test,frame_00132620,0,soldier,0.292187,0.186111,0.05437921475699999
test,frame_00132631,0,soldier,0.321094,0.273611,0.087854850434
test,frame_00135282,0,soldier,0.024764,0.051056,0.001264350784
test,frame_00135282,0,soldier,0.023585,0.06162,0.0014533076999999998
test,frame_00135282,0,soldier,0.021226,0.068662,0.0014574196119999999
test,frame_00140676,0,soldier,0.083594,0.086111,0.0071983629339999996
test,frame_00141326,0,soldier,0.171875,0.112037,0.019256359375
test,frame_00141354,0,soldier,0.141146,0.150926,0.021302601196
test,frame_00141354,0,soldier,0.341667,0.278704,0.095223959568
test,frame_00143024,1,vehicle,0.032292,0.035185,0.00113619402
test,frame_00143257,1,vehicle,0.053125,0.045833,0.002434878125
test,frame_00149096,1,vehicle,0.147656,0.216667,0.031992182552
test,frame_00151797,2,fire,0.042969,0.054167,0.002327501823
test,frame_00154076,0,soldier,0.040104,0.061111,0.002450795544
test,frame_00154133,2,fire,0.101042,0.187037,0.018898592554
test,frame_00154133,2,fire,0.316146,0.312963,0.09894200059799999
test,frame_00154762,2,fire,0.048438,0.081944,0.003969203472
test,frame_00164101,2,fire,0.314844,0.34,0.10704696000000001
test,frame_00168385,2,fire,0.054688,0.017689,0.000967376032
test,frame_00168840,0,soldier,0.126562,0.086111,0.010898380382
test,frame_00170024,2,fire,0.077344,0.123611,0.009560569183999999
test,frame_00170024,2,fire,0.171875,0.218056,0.037478375
test,frame_00170024,2,fire,0.099219,0.093056,0.009232923264
test,frame_00171381,0,soldier,0.086085,0.439655,0.037847700675
test,frame_00171381,0,soldier,0.088443,0.411638,0.036406499634
test,frame_00178028,0,soldier,0.055729,0.113889,0.006346920081
test,frame_00178287,0,soldier,0.080469,0.173611,0.013970303558999999
test,frame_00178287,0,soldier,0.203906,0.305556,0.062304701736
test,frame_00178287,0,soldier,0.030469,0.036111,0.001100266059
test,frame_00178287,1,vehicle,0.589063,0.763889,0.44997874600700005
test,frame_00180592,0,soldier,0.063542,0.323148,0.020533470216
test,frame_00180592,0,soldier,0.088021,0.324074,0.028525317553999997
test,frame_00181279,0,soldier,0.147396,0.375933,0.055411020468000005
test,frame_00181292,0,soldier,0.198437,0.283582,0.056273161334
test,frame_00181698,0,soldier,0.308685,0.882353,0.272369135805
test,frame_00181698,0,soldier,0.578638,0.756303,0.43762565531399994
test,frame_00181951,0,soldier,0.096094,0.345833,0.033232476302
test,frame_00185741,0,soldier,0.644886,0.275641,0.17775702192600001
test,frame_00186694,1,vehicle,0.396354,0.43097,0.17081668338
test,frame_00186694,1,vehicle,0.176042,0.13153,0.023154804260000002
test,frame_00186694,1,vehicle,0.136979,0.172575,0.023639150924999998
test,frame_00188301,0,soldier,0.015625,0.051136,0.000799
test,frame_00188301,0,soldier,0.017188,0.051136,0.0008789255679999999
test,frame_00188301,0,soldier,0.015625,0.053977,0.000843390625
test,frame_00188301,0,soldier,0.017188,0.048295,0.0008300944599999999
test,frame_00188301,0,soldier,0.020313,0.0625,0.0012695625
test,frame_00188301,0,soldier,0.015625,0.053977,0.000843390625
test,frame_00188301,0,soldier,0.010937,0.053977,0.000590346449
test,frame_00190309,1,vehicle,0.385937,0.365278,0.140974295486
test,frame_00190309,1,vehicle,0.223438,0.331944,0.074168903472
test,frame_00191413,2,fire,0.225236,0.599057,0.134929202452
test,frame_00192762,2,fire,0.102804,0.087607,0.009006350028000001
test,frame_00192762,2,fire,0.102804,0.096154,0.009885015816
